PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.000359774	3	0	8	
0	0	0	0.000901937	7	0	20	
0	0	0	0.00103188	8	0	23	
0	0	0	0.000855923	7	0	20	
0	0	0	0.000756979	6	0	17	
0	0	0	0.00233102	18	0	53	
0	0	0	0.00115895	9	0	26	
0	0	0	0.00124884	10	0	29	
0	0	0	0.000751019	6	0	17	
0	0	0	0.000471115	4	0	11	
0	0	0	0.000863075	7	0	20	
0	0	0	0.00125194	10	0	29	
0	0	0	0.00348401	27	0	80	
0	0	0	0.00168514	13	0	38	
0	0	0	0.00135088	11	0	32	
0	0	0	0.00354314	28	0	83	
0	0	0	0.00240684	19	0	56	
0	0	0	0.00458288	35	0	104	
0	0	0	0.00153995	12	0	35	
0	0	0	0.001266	10	0	29	
0	0	0	0.00178003	14	0	41	
0	0	0	0.001966	16	0	47	
0	0	0	0.00253296	20	0	59	
0	0	0	0.000972033	8	0	23	
0	0	0	0.00124598	10	0	29	
0	0	0	0.0012269	10	0	29	
0	0	0	0.00123596	10	0	29	
0	0	0	0.00328708	25	0	74	
0	0	0	0.000623941	5	0	14	
0	0	0	0.00163388	13	0	38	
0	0	0	0.001791	14	0	41	
0	0	0	0.00207806	16	0	47	
0	0	0	0.00269103	21	0	62	
0	0	0	0.00266218	20	0	59	
