PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.000277042	2	0	5	
0	0	0	0.013782	84	0	251	
0	0	0	0.000360012	2	0	5	
0	0	0	0.0012629	8	0	23	
0	0	0	0.00125909	8	0	23	
0	0	0	0.000276089	2	0	5	
0	0	0	0.0129321	79	0	236	
0	0	0	0.00190496	11	0	32	
0	0	0	0.00477386	28	0	83	
0	0	0	0.00302505	18	0	53	
0	0	0	0.00649405	38	0	113	
0	0	0	0.00875497	51	0	152	
0	0	0	0.00322604	17	0	50	
0	0	0	0.00193405	10	0	29	
0	0	0	0.00834203	43	0	128	
0	0	0	0.000549078	3	0	8	
0	0	0	0.000357151	2	0	5	
0	0	0	0.00137806	8	0	23	
0	0	0	0.00125194	8	0	23	
0	0	0	0.000277042	2	0	5	
0	0	0	0.0118749	72	0	215	
0	0	0	0.000344992	2	0	5	
0	0	0	0.00129509	8	0	23	
0	0	0	0.00124907	8	0	23	
0	0	0	0.000279188	2	0	5	
0	0	0	0.009413	57	0	170	
0	0	0	0.00567198	33	0	98	
0	0	0	0.00184989	11	0	32	
0	0	0	0.00244212	15	0	44	
0	0	0	0.00585413	34	0	101	
0	0	0	0.00453711	26	0	77	
0	0	0	0.00355792	21	0	62	
0	0	0	0.00286603	17	0	50	
0	0	0	0.00494313	29	0	86	
0	0	0	0.00485706	22	0	65	
0	0	0	0.00869107	28	0	83	
0	0	0	0.008569	38	0	113	
0	0	0	0.00360107	21	0	62	
0	0	0	0.00243807	14	0	41	
0	0	0	0.0118752	70	0	209	
0	0	0	0.00560308	31	0	92	
0	0	0	0.00767207	45	0	134	
0	0	0	0.00168681	10	0	29	
0	0	0	0.00660086	40	0	119	
0	0	0	0.00231814	14	0	41	
0	0	0	0.00134087	8	0	23	
0	0	0	0.00601006	36	0	107	
0	0	0	0.00724506	43	0	128	
0	0	0	0.00221014	13	0	38	
0	0	0	0.00286293	17	0	50	
0	0	0	0.00232887	14	0	41	
0	0	0	0.0121751	72	0	215	
0	0	0	0.00934005	55	0	164	
0	0	0	0.00478292	28	0	83	
0	0	0	0.00789499	47	0	140	
0	0	0	0.00778794	46	0	137	
0	0	0	0.00223899	13	0	38	
0	0	0	0.00385809	23	0	68	
0	0	0	0.00464797	27	0	80	
0	0	0	0.00494504	29	0	86	
0	0	0	0.00901198	54	0	161	
0	0	0	0.00781703	46	0	137	
0	0	0	0.008569	50	0	149	
0	0	0	0.0107758	64	0	191	
0	0	0	0.00685191	40	0	119	
0	0	0	0.00620413	37	0	110	
0	0	0	0.00701404	41	0	122	
0	0	0	0.00870609	51	0	152	
0	0	0	0.00404811	23	0	68	
0	0	0	0.00559115	33	0	98	
0	0	0	0.00281811	17	0	50	
0	0	0	0.00200605	12	0	35	
0	0	0	0.00510001	30	0	89	
0	0	0	0.00322104	19	0	56	
0	0	0	0.0056529	33	0	98	
0	0	0	0.00654197	39	0	116	
0	0	0	0.00590396	34	0	101	
0	0	0	0.00511694	30	0	89	
0	0	0	0.000808954	5	0	14	
0	0	0	0.00439596	26	0	77	
0	0	0	0.0103781	61	0	182	
0	0	0	0.00620914	36	0	107	
0	0	0	0.000476122	3	0	8	
0	0	0	0.004354	26	0	77	
0	0	0	0.00435901	26	0	77	
0	0	0	0.00309706	17	0	50	
0	0	0	0.00116205	7	0	20	
0	0	0	0.00359893	21	0	62	
0	0	0	0.00613594	37	0	110	
0	0	0	0.00407314	24	0	71	
0	0	0	0.00367403	20	0	59	
0	0	0	0.00173116	10	0	29	
0	0	0	0.00664878	39	0	116	
0	0	0	0.00350213	21	0	62	
0	0	0	0.00348687	21	0	62	
0	0	0	0.00549293	32	0	95	
0	0	0	0.00482702	28	0	83	
0	0	0	0.00149107	9	0	26	
0	0	0	0.00789094	46	0	137	
0	0	0	0.00442791	26	0	77	
0	0	0	0.00165486	10	0	29	
0	0	0	0.000622988	4	0	11	
0	0	0	0.00270104	16	0	47	
0	0	0	0.00968599	57	0	170	
0	0	0	0.00731397	43	0	128	
0	0	0	0.0107279	62	0	185	
0	0	0	0.00388503	22	0	65	
0	0	0	0.00114202	7	0	20	
0	0	0	0.00642586	37	0	110	
0	0	0	0.0114648	67	0	200	
0	0	0	0.00187492	11	0	32	
0	0	0	0.00451183	26	0	77	
0	0	0	0.0104799	61	0	182	
0	0	0	0.00612998	35	0	104	
0	0	0	0.00181293	11	0	32	
0	0	0	0.00683904	40	0	119	
0	0	0	0.00352716	21	0	62	
0	0	0	0.00554609	33	0	98	
0	0	0	0.01489	84	0	251	
0	0	0	0.00200915	12	0	35	
0	0	0	0.00716996	42	0	125	
0	0	0	0.00641012	37	0	110	
0	0	0	0.0045681	27	0	80	
0	0	0	0.00270391	16	0	47	
0	0	0	0.0101299	59	0	176	
0	0	0	0.00272489	16	0	47	
0	0	0	0.00986099	58	0	173	
0	0	0	0.00223899	13	0	38	
0	0	0	0.00571799	34	0	101	
0	0	0	0.00548792	32	0	95	
0	0	0	0.00194693	11	0	32	
0	0	0	0.00661707	38	0	113	
0	0	0	0.00375509	22	0	65	
0	0	0	0.00390291	22	0	65	
0	0	0	0.00369906	21	0	62	
0	0	0	0.00865722	51	0	152	
0	0	0	0.00898004	53	0	158	
0	0	0	0.00367808	22	0	65	
0	0	0	0.00320315	19	0	56	
0	0	0	0.00372815	22	0	65	
0	0	0	0.00202107	12	0	35	
0	0	0	0.00594711	35	0	104	
0	0	0	0.00394011	23	0	68	
0	0	0	0.00359011	21	0	62	
0	0	0	0.00476003	27	0	80	
0	0	0	0.00307488	18	0	53	
0	0	0	0.0062561	37	0	110	
0	0	0	0.00467801	27	0	80	
0	0	0	0.00690889	40	0	119	
0	0	0	0.00393605	23	0	68	
0	0	0	0.00635004	37	0	110	
0	0	0	0.00466609	27	0	80	
0	0	0	0.000884056	5	0	14	
0	0	0	0.00742912	39	0	116	
0	0	0	0.00892186	48	0	143	
0	0	0	0.00191617	11	0	32	
0	0	0	0.00655818	38	0	113	
0	0	0	0.00455594	23	0	68	
0	0	0	0.00451303	23	0	68	
0	0	0	0.00342011	20	0	59	
0	0	0	0.00447297	25	0	74	
0	0	0	0.00632501	36	0	107	
0	0	0	0.00259805	15	0	44	
0	0	0	0.0052669	30	0	89	
0	0	0	0.00553894	31	0	92	
0	0	0	0.00528407	31	0	92	
0	0	0	0.0061419	36	0	107	
0	0	0	0.00580692	33	0	98	
0	0	0	0.00815892	47	0	140	
0	0	0	0.00678802	38	0	113	
0	0	0	0.00305104	18	0	53	
0	0	0	0.00809693	47	0	140	
0	0	0	0.010534	61	0	182	
0	0	0	0.0037179	22	0	65	
0	0	0	0.00821304	48	0	143	
0	0	0	0.010813	64	0	191	
0	0	0	0.004035	23	0	68	
0	0	0	0.00377488	22	0	65	
0	0	0	0.00609303	36	0	107	
0	0	0	0.00913501	47	0	140	
0	0	0	0.0139802	58	0	173	
0	0	0	0.00957322	44	0	131	
0	0	0	0.016223	94	0	281	
0	0	0	0.00633216	36	0	107	
0	0	0	0.00362301	21	0	62	
0	0	0	0.00152302	9	0	26	
0	0	0	0.000271082	2	0	5	
0	0	0	0.0104752	61	0	182	
0	0	0	0.010639	61	0	182	
0	0	0	0.0151429	88	0	263	
0	0	0	0.0048461	28	0	83	
0	0	0	0.0033381	19	0	56	
0	0	0	0.000679016	4	0	11	
0	0	0	0.00958109	56	0	167	
0	0	0	0.0113928	66	0	197	
0	0	0	0.00692511	39	0	116	
0	0	0	0.002738	14	0	41	
0	0	0	0.00411487	21	0	62	
0	0	0	0.0085721	49	0	146	
0	0	0	0.00777006	45	0	134	
0	0	0	0.006073	36	0	107	
0	0	0	0.00302887	18	0	53	
0	0	0	0.00574708	34	0	101	
0	0	0	0.00252604	15	0	44	
0	0	0	0.00110507	7	0	20	
0	0	0	0.00602198	35	0	104	
0	0	0	0.00238299	14	0	41	
0	0	0	0.00238895	14	0	41	
0	0	0	0.00196505	12	0	35	
0	0	0	0.00996304	58	0	173	
0	0	0	0.009969	57	0	170	
0	0	0	0.00537801	31	0	92	
0	0	0	0.00756216	43	0	128	
0	0	0	0.000997066	6	0	17	
0	0	0	0.00448394	27	0	80	
0	0	0	0.00874782	51	0	152	
0	0	0	0.00513411	30	0	89	
0	0	0	0.00271201	16	0	47	
0	0	0	0.00677299	38	0	113	
0	0	0	0.00216508	13	0	38	
0	0	0	0.002069	12	0	35	
0	0	0	0.00275087	16	0	47	
0	0	0	0.00214005	13	0	38	
0	0	0	0.00177097	11	0	32	
0	0	0	0.00130105	8	0	23	
0	0	0	0.00673389	39	0	116	
0	0	0	0.00289297	17	0	50	
0	0	0	0.00538707	32	0	95	
0	0	0	0.005723	33	0	98	
0	0	0	0.00287414	17	0	50	
0	0	0	0.00162601	10	0	29	
0	0	0	0.00544405	32	0	95	
0	0	0	0.00504994	30	0	89	
0	0	0	0.00171113	10	0	29	
0	0	0	0.013849	81	0	242	
0	0	0	0.00409293	23	0	68	
0	0	0	0.00910711	54	0	161	
0	0	0	0.00661707	38	0	113	
0	0	0	0.00986195	58	0	173	
0	0	0	0.00423503	25	0	74	
0	0	0	0.00478816	28	0	83	
0	0	0	0.00337291	20	0	59	
0	0	0	0.00268006	16	0	47	
0	0	0	0.00352097	21	0	62	
0	0	0	0.00509191	30	0	89	
0	0	0	0.00250101	15	0	44	
0	0	0	0.00110483	7	0	20	
0	0	0	0.00689912	41	0	122	
0	0	0	0.003124	18	0	53	
0	0	0	0.00964403	57	0	170	
0	0	0	0.00391698	23	0	68	
0	0	0	0.012496	74	0	221	
0	0	0	0.00188708	11	0	32	
0	0	0	0.00306201	18	0	53	
0	0	0	0.00986099	58	0	173	
0	0	0	0.00306296	18	0	53	
0	0	0	0.00555301	33	0	98	
0	0	0	0.00557709	33	0	98	
0	0	0	0.00786901	46	0	137	
0	0	0	0.00255895	15	0	44	
0	0	0	0.00776386	46	0	137	
0	0	0	0.00615597	34	0	101	
0	0	0	0.00135517	8	0	23	
0	0	0	0.0021112	13	0	38	
0	0	0	0.0050211	30	0	89	
0	0	0	0.00708485	42	0	125	
0	0	0	0.004318	25	0	74	
0	0	0	0.00674295	40	0	119	
0	0	0	0.00654888	37	0	110	
0	0	0	0.00811505	47	0	140	
0	0	0	0.0113258	65	0	194	
0	0	0	0.00357103	21	0	62	
0	0	0	0.00529599	31	0	92	
0	0	0	0.00338292	20	0	59	
0	0	0	0.00197601	12	0	35	
0	0	0	0.00130296	8	0	23	
0	0	0	0.00252199	15	0	44	
0	0	0	0.00732017	43	0	128	
0	0	0	0.00759482	45	0	134	
0	0	0	0.00435019	26	0	77	
0	0	0	0.00648308	39	0	116	
0	0	0	0.00624895	37	0	110	
0	0	0	0.00822711	48	0	143	
0	0	0	0.0103149	60	0	179	
0	0	0	0.0042789	25	0	74	
0	0	0	0.00220323	13	0	38	
0	0	0	0.00708508	41	0	122	
0	0	0	0.00237703	14	0	41	
0	0	0	0.00214005	13	0	38	
0	0	0	0.0049119	29	0	86	
0	0	0	0.00203514	12	0	35	
0	0	0	0.00642896	38	0	113	
0	0	0	0.00575185	34	0	101	
0	0	0	0.0038712	23	0	68	
0	0	0	0.011688	68	0	203	
0	0	0	0.00155091	9	0	26	
0	0	0	0.00927687	55	0	164	
0	0	0	0.00306201	18	0	53	
0	0	0	0.00466681	28	0	83	
0	0	0	0.00220799	13	0	38	
0	0	0	0.006742	40	0	119	
0	0	0	0.00406098	24	0	71	
0	0	0	0.00545001	32	0	95	
0	0	0	0.00202799	12	0	35	
0	0	0	0.0061419	37	0	110	
0	0	0	0.0018518	11	0	32	
0	0	0	0.0102961	61	0	182	
0	0	0	0.00406909	24	0	71	
0	0	0	0.00775194	46	0	137	
0	0	0	0.00383496	22	0	65	
0	0	0	0.00957894	56	0	167	
0	0	0	0.00608897	35	0	104	
0	0	0	0.00555086	33	0	98	
0	0	0	0.00936818	54	0	161	
0	0	0	0.00341702	20	0	59	
0	0	0	0.00799608	47	0	140	
0	0	0	0.00368404	21	0	62	
0	0	0	0.00629497	37	0	110	
0	0	0	0.00724101	43	0	128	
0	0	0	0.00340199	20	0	59	
0	0	0	0.00255179	15	0	44	
0	0	0	0.00795293	47	0	140	
0	0	0	0.00472903	28	0	83	
0	0	0	0.0118752	71	0	212	
0	0	0	0.0136271	79	0	236	
0	0	0	0.00879812	51	0	152	
0	0	0	0.00136995	8	0	23	
0	0	0	0.00272703	16	0	47	
0	0	0	0.00318694	18	0	53	
0	0	0	0.00530505	31	0	92	
0	0	0	0.00184488	11	0	32	
0	0	0	0.00658679	38	0	113	
0	0	0	0.00786591	46	0	137	
0	0	0	0.00119805	7	0	20	
0	0	0	0.0093441	55	0	164	
0	0	0	0.003438	20	0	59	
0	0	0	0.010076	58	0	173	
0	0	0	0.0112338	65	0	194	
0	0	0	0.00671005	39	0	116	
0	0	0	0.000831127	5	0	14	
0	0	0	0.00653195	39	0	116	
0	0	0	0.00792098	45	0	134	
0	0	0	0.00444603	26	0	77	
0	0	0	0.00824594	48	0	143	
0	0	0	0.00234699	14	0	41	
0	0	0	0.00743699	44	0	131	
0	0	0	0.00306797	18	0	53	
0	0	0	0.00198984	12	0	35	
0	0	0	0.00030899	2	0	5	
0	0	0	0.00711107	42	0	125	
0	0	0	0.00861311	50	0	149	
0	0	0	0.00889111	51	0	152	
0	0	0	0.00547481	32	0	95	
0	0	0	0.00379395	22	0	65	
0	0	0	0.00719595	42	0	125	
0	0	0	0.0104811	59	0	176	
0	0	0	0.00441003	25	0	74	
0	0	0	0.00370789	22	0	65	
0	0	0	0.00701213	41	0	122	
0	0	0	0.00770712	45	0	134	
0	0	0	0.00570297	34	0	101	
0	0	0	0.00693989	40	0	119	
0	0	0	0.0047431	28	0	83	
0	0	0	0.00730681	43	0	128	
0	0	0	0.00133514	8	0	23	
0	0	0	0.00351095	21	0	62	
0	0	0	0.00508499	30	0	89	
0	0	0	0.00739193	43	0	128	
0	0	0	0.00800991	47	0	140	
0	0	0	0.00767207	44	0	131	
0	0	0	0.00478506	28	0	83	
0	0	0	0.00307894	18	0	53	
0	0	0	0.00887895	52	0	155	
0	0	0	0.00310111	18	0	53	
0	0	0	0.00318503	19	0	56	
0	0	0	0.000452995	3	0	8	
0	0	0	0.00524211	31	0	92	
0	0	0	0.00835204	48	0	143	
0	0	0	0.00853205	50	0	149	
0	0	0	0.00277185	16	0	47	
0	0	0	0.000648975	4	0	11	
0	0	0	0.00529623	31	0	92	
0	0	0	0.00468111	27	0	80	
0	0	0	0.00531197	31	0	92	
0	0	0	0.006989	42	0	125	
0	0	0	0.00505304	30	0	89	
0	0	0	0.00309682	18	0	53	
0	0	0	0.00314188	19	0	56	
0	0	0	0.00631618	37	0	110	
0	0	0	0.00815105	48	0	143	
0	0	0	0.00807905	47	0	140	
0	0	0	0.00828099	48	0	143	
0	0	0	0.0052619	31	0	92	
0	0	0	0.00248504	15	0	44	
0	0	0	0.00265193	16	0	47	
0	0	0	0.00830603	49	0	146	
0	0	0	0.00269508	16	0	47	
0	0	0	0.00241303	15	0	44	
0	0	0	0.00128388	8	0	23	
0	0	0	0.0049212	29	0	86	
0	0	0	0.0110352	65	0	194	
0	0	0	0.00560594	32	0	95	
0	0	0	0.00362992	21	0	62	
0	0	0	0.00401592	24	0	71	
0	0	0	0.00685287	41	0	122	
0	0	0	0.00504184	30	0	89	
0	0	0	0.005054	30	0	89	
0	0	0	0.0068531	41	0	122	
0	0	0	0.00170588	10	0	29	
0	0	0	0.00473595	24	0	71	
0	0	0	0.00175691	9	0	26	
0	0	0	0.00614715	31	0	92	
0	0	0	0.00662518	34	0	101	
0	0	0	0.00276399	16	0	47	
0	0	0	0.00769997	45	0	134	
0	0	0	0.00382113	22	0	65	
0	0	0	0.00183892	11	0	32	
0	0	0	0.00324082	19	0	56	
0	0	0	0.00354004	21	0	62	
0	0	0	0.00357103	21	0	62	
0	0	0	0.00501204	29	0	86	
0	0	0	0.00300503	18	0	53	
0	0	0	0.00991201	59	0	176	
0	0	0	0.0124841	42	0	125	
0	0	0	0.006845	24	0	71	
0	0	0	0.00666499	33	0	98	
0	0	0	0.00180602	9	0	26	
0	0	0	0.00258303	13	0	38	
