PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.00489306	20	0	59	
0	0	0	0.00278187	12	0	35	
0	0	0	0.00543904	23	0	68	
0	0	0	0.003299	14	0	41	
0	0	0	0.000880957	4	0	11	
0	0	0	0.00306416	13	0	38	
0	0	0	0.0037539	16	0	47	
0	0	0	0.00183201	8	0	23	
0	0	0	0.00491405	20	0	59	
0	0	0	0.00364709	15	0	44	
0	0	0	0.00500798	21	0	62	
0	0	0	0.00505018	21	0	62	
0	0	0	0.00143194	6	0	17	
0	0	0	0.00380993	16	0	47	
0	0	0	0.00546885	23	0	68	
0	0	0	0.00260091	11	0	32	
0	0	0	0.00508094	21	0	62	
0	0	0	0.00315595	13	0	38	
0	0	0	0.00447989	19	0	56	
0	0	0	0.00491691	21	0	62	
0	0	0	0.01087	45	0	134	
0	0	0	0.0115509	47	0	140	
0	0	0	0.0113449	47	0	140	
0	0	0	0.00334215	14	0	41	
0	0	0	0.0047121	20	0	59	
0	0	0	0.00257707	11	0	32	
0	0	0	0.00592685	25	0	74	
0	0	0	0.00408983	17	0	50	
0	0	0	0.00360799	15	0	44	
0	0	0	0.00228405	10	0	29	
0	0	0	0.00179005	8	0	23	
0	0	0	0.00352788	15	0	44	
0	0	0	0.00491309	20	0	59	
0	0	0	0.00503016	21	0	62	
0	0	0	0.00520587	22	0	65	
0	0	0	0.00504303	20	0	59	
0	0	0	0.00314307	13	0	38	
0	0	0	0.0070169	29	0	86	
0	0	0	0.00401616	17	0	50	
0	0	0	0.00383902	15	0	44	
0	0	0	0.00359082	15	0	44	
0	0	0	0.00401878	17	0	50	
0	0	0	0.00566888	24	0	71	
0	0	0	0.0033648	14	0	41	
0	0	0	0.00506401	21	0	62	
0	0	0	0.00477004	19	0	56	
0	0	0	0.0101261	41	0	122	
0	0	0	0.0104451	43	0	128	
0	0	0	0.00167394	7	0	20	
0	0	0	0.0041151	17	0	50	
0	0	0	0.003793	16	0	47	
0	0	0	0.00228405	10	0	29	
0	0	0	0.00534105	22	0	65	
0	0	0	0.00539684	22	0	65	
0	0	0	0.00211406	9	0	26	
0	0	0	0.00812197	33	0	98	
0	0	0	0.00479388	19	0	56	
0	0	0	0.00601196	25	0	74	
0	0	0	0.00642896	26	0	77	
0	0	0	0.00463915	19	0	56	
0	0	0	0.00253391	11	0	32	
0	0	0	0.00359702	15	0	44	
0	0	0	0.00229502	10	0	29	
0	0	0	0.00611997	25	0	74	
0	0	0	0.00233984	10	0	29	
0	0	0	0.00107694	5	0	14	
0	0	0	0.00396299	17	0	50	
0	0	0	0.00114107	5	0	14	
0	0	0	0.00494409	21	0	62	
0	0	0	0.000422001	2	0	5	
0	0	0	0.00231004	10	0	29	
0	0	0	0.00768185	32	0	95	
0	0	0	0.00894284	37	0	110	
0	0	0	0.00364017	15	0	44	
0	0	0	0.00686193	29	0	86	
0	0	0	0.00434303	18	0	53	
0	0	0	0.00239801	10	0	29	
0	0	0	0.00926805	38	0	113	
0	0	0	0.0100288	41	0	122	
0	0	0	0.00701904	29	0	86	
0	0	0	0.0128369	53	0	158	
0	0	0	0.0102842	42	0	125	
0	0	0	0.00326705	14	0	41	
0	0	0	0.00996304	41	0	122	
0	0	0	0.00237989	10	0	29	
0	0	0	0.00352311	15	0	44	
0	0	0	0.00725079	29	0	86	
0	0	0	0.0117331	47	0	140	
0	0	0	0.00191998	8	0	23	
0	0	0	0.00490594	20	0	59	
0	0	0	0.00532699	22	0	65	
0	0	0	0.00378299	16	0	47	
0	0	0	0.00181198	8	0	23	
0	0	0	0.00356698	15	0	44	
0	0	0	0.00217605	9	0	26	
0	0	0	0.00258493	11	0	32	
0	0	0	0.011189	45	0	134	
0	0	0	0.00507498	21	0	62	
0	0	0	0.00186086	8	0	23	
0	0	0	0.00207114	9	0	26	
0	0	0	0.00519109	22	0	65	
0	0	0	0.00207806	9	0	26	
0	0	0	0.00246811	10	0	29	
0	0	0	0.00137782	6	0	17	
0	0	0	0.006042	24	0	71	
0	0	0	0.00356698	15	0	44	
0	0	0	0.0044601	18	0	53	
0	0	0	0.00181603	8	0	23	
0	0	0	0.00204182	9	0	26	
0	0	0	0.00131679	6	0	17	
0	0	0	0.00158191	7	0	20	
0	0	0	0.00540209	23	0	68	
0	0	0	0.00649786	27	0	80	
0	0	0	0.00665116	28	0	83	
0	0	0	0.00878501	36	0	107	
0	0	0	0.00406313	17	0	50	
0	0	0	0.00351501	15	0	44	
0	0	0	0.00857782	36	0	107	
0	0	0	0.00592089	25	0	74	
0	0	0	0.003793	16	0	47	
0	0	0	0.00302482	13	0	38	
0	0	0	0.00251818	10	0	29	
0	0	0	0.00678205	28	0	83	
0	0	0	0.00930095	38	0	113	
0	0	0	0.00494289	20	0	59	
0	0	0	0.00428915	18	0	53	
0	0	0	0.00253797	11	0	32	
0	0	0	0.00675893	28	0	83	
0	0	0	0.00836205	34	0	101	
0	0	0	0.00328708	14	0	41	
0	0	0	0.00773597	32	0	95	
0	0	0	0.00695395	28	0	83	
0	0	0	0.00704479	29	0	86	
0	0	0	0.0166671	67	0	200	
0	0	0	0.015449	62	0	185	
0	0	0	0.00429487	18	0	53	
0	0	0	0.00867796	36	0	107	
0	0	0	0.00625014	25	0	74	
0	0	0	0.00933409	39	0	116	
0	0	0	0.0049088	20	0	59	
0	0	0	0.0169969	69	0	206	
0	0	0	0.00798893	32	0	95	
0	0	0	0.020417	83	0	248	
0	0	0	0.00633693	26	0	77	
0	0	0	0.00969696	40	0	119	
0	0	0	0.00720787	29	0	86	
0	0	0	0.010232	42	0	125	
0	0	0	0.00699496	28	0	83	
0	0	0	0.00426197	18	0	53	
0	0	0	0.00778604	33	0	98	
0	0	0	0.013407	55	0	164	
0	0	0	0.00167704	7	0	20	
0	0	0	0.00517893	22	0	65	
0	0	0	0.00761199	31	0	92	
0	0	0	0.00214696	9	0	26	
0	0	0	0.00764012	32	0	95	
0	0	0	0.00806284	33	0	98	
0	0	0	0.00309896	13	0	38	
0	0	0	0.00542593	23	0	68	
0	0	0	0.00296593	13	0	38	
0	0	0	0.00236607	10	0	29	
0	0	0	0.012023	50	0	149	
0	0	0	0.00708985	29	0	86	
0	0	0	0.00574088	24	0	71	
0	0	0	0.00516105	21	0	62	
0	0	0	0.0109959	45	0	134	
0	0	0	0.0041821	18	0	53	
0	0	0	0.003335	14	0	41	
0	0	0	0.00385594	15	0	44	
0	0	0	0.00369501	15	0	44	
0	0	0	0.00451589	19	0	56	
0	0	0	0.00700307	28	0	83	
0	0	0	0.00374508	16	0	47	
0	0	0	0.00208998	9	0	26	
0	0	0	0.00280881	12	0	35	
0	0	0	0.00911403	37	0	110	
0	0	0	0.00213623	9	0	26	
0	0	0	0.0088222	37	0	110	
0	0	0	0.00524807	21	0	62	
0	0	0	0.00334597	14	0	41	
0	0	0	0.00589299	25	0	74	
0	0	0	0.00642991	26	0	77	
0	0	0	0.00544691	22	0	65	
0	0	0	0.00742507	31	0	92	
0	0	0	0.00246406	10	0	29	
0	0	0	0.0025661	11	0	32	
0	0	0	0.00469589	19	0	56	
0	0	0	0.00452495	19	0	56	
0	0	0	0.002918	12	0	35	
0	0	0	0.00770783	32	0	95	
0	0	0	0.0102742	42	0	125	
0	0	0	0.00342798	14	0	41	
0	0	0	0.00482392	20	0	59	
0	0	0	0.00474811	20	0	59	
0	0	0	0.00672102	27	0	80	
0	0	0	0.00543904	23	0	68	
0	0	0	0.0153222	63	0	188	
0	0	0	0.010123	42	0	125	
0	0	0	0.00538015	21	0	62	
0	0	0	0.00870609	36	0	107	
0	0	0	0.0104671	43	0	128	
0	0	0	0.00437188	18	0	53	
0	0	0	0.0061028	25	0	74	
0	0	0	0.00188994	8	0	23	
0	0	0	0.008008	33	0	98	
0	0	0	0.00661588	27	0	80	
0	0	0	0.00307608	13	0	38	
0	0	0	0.00685	28	0	83	
0	0	0	0.00967097	40	0	119	
0	0	0	0.0101042	41	0	122	
0	0	0	0.01018	42	0	125	
0	0	0	0.00465703	19	0	56	
0	0	0	0.00627494	26	0	77	
0	0	0	0.00410795	17	0	50	
0	0	0	0.00658703	27	0	80	
0	0	0	0.00679803	28	0	83	
0	0	0	0.0152891	63	0	188	
0	0	0	0.013432	55	0	164	
0	0	0	0.00531602	22	0	65	
0	0	0	0.0149601	61	0	182	
0	0	0	0.0043509	18	0	53	
0	0	0	0.011575	47	0	140	
0	0	0	0.00920701	38	0	113	
0	0	0	0.0062511	25	0	74	
0	0	0	0.00260496	11	0	32	
0	0	0	0.0138879	57	0	170	
0	0	0	0.00901508	37	0	110	
0	0	0	0.00861979	35	0	104	
0	0	0	0.0113802	46	0	137	
0	0	0	0.0130789	53	0	158	
0	0	0	0.00436807	18	0	53	
0	0	0	0.0087409	37	0	110	
0	0	0	0.00541186	22	0	65	
0	0	0	0.00684094	29	0	86	
0	0	0	0.0115311	48	0	143	
0	0	0	0.004035	16	0	47	
0	0	0	0.00889707	37	0	110	
0	0	0	0.0125902	51	0	152	
0	0	0	0.00362301	15	0	44	
0	0	0	0.00444579	18	0	53	
0	0	0	0.00644898	27	0	80	
0	0	0	0.00489306	20	0	59	
0	0	0	0.00621009	26	0	77	
0	0	0	0.00212717	9	0	26	
0	0	0	0.00575185	23	0	68	
0	0	0	0.00672889	28	0	83	
0	0	0	0.00684309	28	0	83	
0	0	0	0.00667596	27	0	80	
0	0	0	0.00478888	20	0	59	
0	0	0	0.00752997	31	0	92	
0	0	0	0.00482202	20	0	59	
0	0	0	0.011169	45	0	134	
0	0	0	0.00383377	16	0	47	
0	0	0	0.0045681	19	0	56	
0	0	0	0.00514388	21	0	62	
0	0	0	0.00717711	30	0	89	
0	0	0	0.00767207	32	0	95	
0	0	0	0.00896287	37	0	110	
0	0	0	0.00391793	16	0	47	
0	0	0	0.00814795	34	0	101	
0	0	0	0.00717592	29	0	86	
0	0	0	0.00469518	20	0	59	
0	0	0	0.00478792	20	0	59	
0	0	0	0.00390506	16	0	47	
0	0	0	0.00348997	15	0	44	
0	0	0	0.00328302	14	0	41	
0	0	0	0.00804901	33	0	98	
0	0	0	0.0029552	12	0	35	
0	0	0	0.00664186	28	0	83	
0	0	0	0.00159597	7	0	20	
0	0	0	0.00325799	14	0	41	
0	0	0	0.00696802	29	0	86	
0	0	0	0.00792503	33	0	98	
0	0	0	0.00330997	14	0	41	
0	0	0	0.00332022	14	0	41	
0	0	0	0.00207114	9	0	26	
0	0	0	0.00303292	13	0	38	
0	0	0	0.00844693	35	0	104	
0	0	0	0.0192111	78	0	233	
0	0	0	0.00364208	15	0	44	
0	0	0	0.00546408	23	0	68	
0	0	0	0.00826907	33	0	98	
0	0	0	0.00601315	25	0	74	
0	0	0	0.00903916	37	0	110	
0	0	0	0.0031271	13	0	38	
0	0	0	0.00405812	17	0	50	
0	0	0	0.0030272	13	0	38	
0	0	0	0.00509691	21	0	62	
0	0	0	0.00242782	9	0	26	
0	0	0	0.00745606	26	0	77	
0	0	0	0.00283313	12	0	35	
0	0	0	0.00582409	24	0	71	
0	0	0	0.01562	64	0	191	
0	0	0	0.0153129	62	0	185	
0	0	0	0.010689	44	0	131	
0	0	0	0.0140181	57	0	170	
0	0	0	0.010165	41	0	122	
0	0	0	0.00605106	25	0	74	
0	0	0	0.00388813	16	0	47	
0	0	0	0.0147009	60	0	179	
0	0	0	0.00432897	18	0	53	
0	0	0	0.00745106	31	0	92	
0	0	0	0.00411987	17	0	50	
0	0	0	0.00324798	14	0	41	
0	0	0	0.00521898	22	0	65	
0	0	0	0.00595093	25	0	74	
0	0	0	0.006845	29	0	86	
0	0	0	0.003757	16	0	47	
0	0	0	0.00621891	26	0	77	
0	0	0	0.00783277	32	0	95	
0	0	0	0.0104539	43	0	128	
0	0	0	0.00715685	29	0	86	
0	0	0	0.014112	58	0	173	
0	0	0	0.005337	22	0	65	
0	0	0	0.00426912	18	0	53	
0	0	0	0.002074	9	0	26	
0	0	0	0.0196011	81	0	242	
0	0	0	0.00293803	12	0	35	
0	0	0	0.00372696	16	0	47	
0	0	0	0.0028491	12	0	35	
0	0	0	0.00252485	11	0	32	
0	0	0	0.0112081	47	0	140	
0	0	0	0.003582	15	0	44	
0	0	0	0.00521898	20	0	59	
0	0	0	0.0121059	50	0	149	
0	0	0	0.0140381	57	0	170	
0	0	0	0.00142598	6	0	17	
0	0	0	0.00566483	23	0	68	
0	0	0	0.00594997	25	0	74	
0	0	0	0.00887108	36	0	107	
0	0	0	0.013931	57	0	170	
0	0	0	0.00605893	24	0	71	
0	0	0	0.00509	21	0	62	
0	0	0	0.011548	47	0	140	
0	0	0	0.00192404	8	0	23	
0	0	0	0.00588489	25	0	74	
0	0	0	0.00601578	25	0	74	
0	0	0	0.00781393	33	0	98	
0	0	0	0.00759315	32	0	95	
0	0	0	0.00332999	14	0	41	
0	0	0	0.00803804	34	0	101	
0	0	0	0.0104342	43	0	128	
0	0	0	0.00891995	37	0	110	
0	0	0	0.00441003	18	0	53	
0	0	0	0.00841308	35	0	104	
0	0	0	0.000653028	3	0	8	
0	0	0	0.00524402	22	0	65	
0	0	0	0.01086	46	0	137	
0	0	0	0.00590491	24	0	71	
0	0	0	0.00804186	34	0	101	
0	0	0	0.00400901	17	0	50	
0	0	0	0.00162983	7	0	20	
0	0	0	0.0106781	43	0	128	
0	0	0	0.006634	27	0	80	
0	0	0	0.00745487	30	0	89	
0	0	0	0.00607181	25	0	74	
0	0	0	0.00893402	37	0	110	
0	0	0	0.00408077	17	0	50	
0	0	0	0.00614309	26	0	77	
0	0	0	0.0052681	22	0	65	
0	0	0	0.00191808	8	0	23	
0	0	0	0.00911903	38	0	113	
0	0	0	0.00320506	13	0	38	
0	0	0	0.00385904	13	0	38	
0	0	0	0.00819206	32	0	95	
0	0	0	0.00639319	26	0	77	
0	0	0	0.00661111	27	0	80	
0	0	0	0.00629592	26	0	77	
0	0	0	0.00943589	39	0	116	
0	0	0	0.00916505	37	0	110	
0	0	0	0.00521803	22	0	65	
0	0	0	0.00567198	24	0	71	
0	0	0	0.00278115	9	0	26	
0	0	0	0.00633907	26	0	77	
0	0	0	0.00342011	14	0	41	
0	0	0	0.0100999	40	0	119	
0	0	0	0.00596094	20	0	59	
0	0	0	0.00309992	13	0	38	
0	0	0	0.00602198	24	0	71	
0	0	0	0.00287414	12	0	35	
0	0	0	0.00437403	17	0	50	
0	0	0	0.00399995	17	0	50	
0	0	0	0.00284719	12	0	35	
0	0	0	0.00664496	28	0	83	
0	0	0	0.010097	36	0	107	
0	0	0	0.00117397	5	0	14	
0	0	0	0.00708699	29	0	86	
0	0	0	0.00480008	20	0	59	
0	0	0	0.00849891	35	0	104	
0	0	0	0.00335693	14	0	41	
0	0	0	0.01262	52	0	155	
0	0	0	0.00243711	10	0	29	
0	0	0	0.00554204	23	0	68	
0	0	0	0.00264788	10	0	29	
0	0	0	0.0044291	17	0	50	
0	0	0	0.00818205	33	0	98	
0	0	0	0.004951	20	0	59	
0	0	0	0.00925303	38	0	113	
0	0	0	0.00385213	16	0	47	
0	0	0	0.00511003	22	0	65	
0	0	0	0.00613618	25	0	74	
0	0	0	0.00335407	14	0	41	
0	0	0	0.00722194	30	0	89	
0	0	0	0.00997901	41	0	122	
0	0	0	0.000942945	4	0	11	
0	0	0	0.00816488	31	0	92	
0	0	0	0.007622	31	0	92	
0	0	0	0.00747514	31	0	92	
0	0	0	0.00187206	8	0	23	
0	0	0	0.00306201	13	0	38	
0	0	0	0.00722694	30	0	89	
0	0	0	0.00599384	25	0	74	
0	0	0	0.0065949	27	0	80	
0	0	0	0.00529385	22	0	65	
0	0	0	0.00879312	36	0	107	
0	0	0	0.00716496	29	0	86	
0	0	0	0.00517797	21	0	62	
0	0	0	0.0117221	48	0	143	
0	0	0	0.00769305	31	0	92	
0	0	0	0.00387192	16	0	47	
0	0	0	0.0065589	27	0	80	
0	0	0	0.00689507	26	0	77	
0	0	0	0.00617981	25	0	74	
0	0	0	0.00312901	13	0	38	
0	0	0	0.00499511	21	0	62	
0	0	0	0.00642705	27	0	80	
0	0	0	0.00586987	24	0	71	
0	0	0	0.00230193	10	0	29	
0	0	0	0.00370693	16	0	47	
0	0	0	0.00353813	15	0	44	
0	0	0	0.00213599	9	0	26	
0	0	0	0.00730991	30	0	89	
0	0	0	0.00233102	10	0	29	
0	0	0	0.00562382	23	0	68	
0	0	0	0.00303006	13	0	38	
0	0	0	0.00593305	25	0	74	
0	0	0	0.00771189	32	0	95	
0	0	0	0.00412893	16	0	47	
0	0	0	0.00392103	16	0	47	
0	0	0	0.00660014	27	0	80	
0	0	0	0.00190091	8	0	23	
0	0	0	0.0076201	24	0	71	
0	0	0	0.0118139	41	0	122	
0	0	0	0.0104802	29	0	86	
0	0	0	0.00876713	29	0	86	
0	0	0	0.00450587	19	0	56	
0	0	0	0.00533295	22	0	65	
0	0	0	0.00454402	19	0	56	
0	0	0	0.00911999	37	0	110	
0	0	0	0.00574803	23	0	68	
0	0	0	0.0114632	47	0	140	
0	0	0	0.00790715	33	0	98	
0	0	0	0.00488806	20	0	59	
0	0	0	0.00899196	37	0	110	
0	0	0	0.00568008	24	0	71	
0	0	0	0.00616002	26	0	77	
0	0	0	0.00692415	29	0	86	
0	0	0	0.001616	7	0	20	
0	0	0	0.00422001	18	0	53	
0	0	0	0.00207591	9	0	26	
