PREC	RECALL	FSCORE	TIME	LEN	NUNK	NSCORED	
0	0	0	0.000110149	1	0	2	
0	0	0	0.00220513	15	0	44	
0	0	0	0.00207281	14	0	41	
0	0	0	0.00309491	21	0	62	
0	0	0	0.00194216	13	0	38	
0	0	0	0.00376606	25	0	74	
0	0	0	0.00422597	28	0	83	
0	0	0	0.000262976	2	0	5	
0	0	0	0.00204015	13	0	38	
0	0	0	0.00146103	10	0	29	
0	0	0	0.00207281	14	0	41	
0	0	0	0.00199604	14	0	41	
0	0	0	0.000961065	7	0	20	
0	0	0	0.00315595	22	0	65	
0	0	0	0.00158405	11	0	32	
0	0	0	0.00512791	35	0	104	
0	0	0	0.00458097	31	0	92	
0	0	0	0.00286317	20	0	59	
0	0	0	0.00383902	26	0	77	
0	0	0	0.000113964	1	0	2	
0	0	0	0.00422502	29	0	86	
0	0	0	0.00375605	25	0	74	
0	0	0	0.00435615	29	0	86	
0	0	0	0.00529194	36	0	107	
0	0	0	0.000137091	1	0	2	
0	0	0	0.00598788	36	0	107	
0	0	0	0.000754118	5	0	14	
0	0	0	0.00210285	14	0	41	
0	0	0	0.00250793	17	0	50	
0	0	0	0.00436807	29	0	86	
0	0	0	0.00146604	10	0	29	
0	0	0	0.00128484	9	0	26	
0	0	0	0.002841	19	0	56	
0	0	0	0.0015769	11	0	32	
0	0	0	0.000544071	4	0	11	
0	0	0	0.00260711	17	0	50	
0	0	0	0.00132895	9	0	26	
0	0	0	0.00089407	6	0	17	
0	0	0	0.00294495	20	0	59	
0	0	0	0.000731945	5	0	14	
0	0	0	0.000974894	7	0	20	
0	0	0	0.00100303	7	0	20	
0	0	0	0.0012641	9	0	26	
0	0	0	0.00220108	15	0	44	
0	0	0	0.00159383	11	0	32	
0	0	0	0.00331903	22	0	65	
0	0	0	0.00118589	8	0	23	
0	0	0	0.00249815	17	0	50	
0	0	0	0.00421715	27	0	80	
0	0	0	0.00282311	17	0	50	
0	0	0	0.00101399	7	0	20	
0	0	0	0.00119805	8	0	23	
0	0	0	0.00211	14	0	41	
0	0	0	0.00439596	29	0	86	
0	0	0	0.000887156	6	0	17	
0	0	0	0.00281501	19	0	56	
0	0	0	0.00160694	11	0	32	
0	0	0	0.00128603	9	0	26	
0	0	0	0.000543833	4	0	11	
0	0	0	0.000738144	5	0	14	
0	0	0	0.00263596	17	0	50	
0	0	0	0.00194693	13	0	38	
0	0	0	0.000112057	1	0	2	
0	0	0	0.00303197	20	0	59	
0	0	0	0.00166297	11	0	32	
0	0	0	0.00159979	11	0	32	
0	0	0	0.00238109	16	0	47	
0	0	0	0.00129199	9	0	26	
0	0	0	0.000988007	7	0	20	
0	0	0	0.00252199	16	0	47	
0	0	0	0.00165796	11	0	32	
0	0	0	0.00160289	11	0	32	
0	0	0	0.000105143	1	0	2	
0	0	0	0.0074029	48	0	143	
0	0	0	0.00152397	10	0	29	
0	0	0	0.0026772	17	0	50	
0	0	0	0.00143194	8	0	23	
0	0	0	0.0011189	7	0	20	
0	0	0	0.00250411	15	0	44	
0	0	0	0.00212884	14	0	41	
0	0	0	0.000705004	5	0	14	
0	0	0	0.000833988	6	0	17	
0	0	0	0.00142193	9	0	26	
0	0	0	0.00421095	28	0	83	
0	0	0	0.00135994	9	0	26	
0	0	0	0.00227118	15	0	44	
0	0	0	0.00210118	14	0	41	
0	0	0	0.00160003	11	0	32	
0	0	0	0.00208783	14	0	41	
0	0	0	0.00259995	17	0	50	
0	0	0	0.000119209	1	0	2	
0	0	0	0.00220394	15	0	44	
0	0	0	0.00254917	17	0	50	
0	0	0	0.00237417	16	0	47	
0	0	0	0.0017488	12	0	35	
0	0	0	0.00237417	16	0	47	
0	0	0	0.00211787	14	0	41	
0	0	0	0.00058198	4	0	11	
0	0	0	0.00373602	25	0	74	
0	0	0	0.00221896	15	0	44	
0	0	0	0.00358796	24	0	71	
0	0	0	0.00446105	30	0	89	
0	0	0	0.00221992	15	0	44	
0	0	0	0.00233603	16	0	47	
0	0	0	0.00206709	14	0	41	
0	0	0	0.00191689	13	0	38	
0	0	0	0.000886202	6	0	17	
0	0	0	0.000825882	6	0	17	
0	0	0	0.00205708	14	0	41	
0	0	0	0.000725985	5	0	14	
0	0	0	0.00156903	11	0	32	
0	0	0	0.000983953	7	0	20	
0	0	0	0.00164294	11	0	32	
0	0	0	0.00113988	8	0	23	
0	0	0	0.00238514	16	0	47	
0	0	0	0.00239491	16	0	47	
0	0	0	0.000833988	6	0	17	
0	0	0	0.0036459	24	0	71	
0	0	0	0.00135708	9	0	26	
0	0	0	0.00236201	16	0	47	
0	0	0	0.00534511	35	0	104	
0	0	0	0.00221395	15	0	44	
0	0	0	0.00272679	17	0	50	
0	0	0	0.00221896	15	0	44	
0	0	0	0.00159502	11	0	32	
0	0	0	0.00362611	25	0	74	
0	0	0	0.000993013	7	0	20	
0	0	0	0.00112104	8	0	23	
0	0	0	0.0030601	21	0	62	
0	0	0	0.002213	15	0	44	
0	0	0	0.00509214	34	0	101	
0	0	0	0.00432706	29	0	86	
0	0	0	0.00298691	20	0	59	
0	0	0	0.000261068	2	0	5	
0	0	0	0.00239301	17	0	50	
0	0	0	0.00250888	17	0	50	
0	0	0	0.00344419	23	0	68	
0	0	0	0.00285792	19	0	56	
0	0	0	0.00296116	20	0	59	
0	0	0	0.0014689	10	0	29	
0	0	0	0.000983	7	0	20	
0	0	0	0.00261402	18	0	53	
0	0	0	0.000261068	2	0	5	
0	0	0	0.00359416	24	0	71	
0	0	0	0.00191116	13	0	38	
0	0	0	0.00105619	7	0	20	
0	0	0	0.00205398	14	0	41	
0	0	0	0.00191092	13	0	38	
0	0	0	0.002491	17	0	50	
0	0	0	0.00220704	15	0	44	
0	0	0	0.0016191	11	0	32	
0	0	0	0.00237203	16	0	47	
0	0	0	0.00404596	27	0	80	
0	0	0	0.00114107	8	0	23	
0	0	0	0.00375605	25	0	74	
0	0	0	0.00170183	12	0	35	
0	0	0	0.000868797	6	0	17	
0	0	0	0.00204396	14	0	41	
0	0	0	0.0022459	15	0	44	
0	0	0	0.00405097	27	0	80	
0	0	0	0.00200415	14	0	41	
0	0	0	0.00322104	22	0	65	
0	0	0	0.00233197	15	0	44	
0	0	0	0.00328684	22	0	65	
0	0	0	0.00235701	16	0	47	
0	0	0	0.00308585	21	0	62	
0	0	0	0.000714064	5	0	14	
0	0	0	0.0028379	19	0	56	
0	0	0	0.00301504	18	0	53	
0	0	0	0.00208807	13	0	38	
0	0	0	0.00143003	9	0	26	
0	0	0	0.00124693	8	0	23	
0	0	0	0.00146604	9	0	26	
0	0	0	0.00128603	8	0	23	
0	0	0	0.00158691	10	0	29	
0	0	0	0.00579095	34	0	101	
0	0	0	0.00366497	23	0	68	
0	0	0	0.00254822	17	0	50	
0	0	0	0.00265694	17	0	50	
0	0	0	0.000261068	2	0	5	
0	0	0	0.00315905	21	0	62	
0	0	0	0.00296497	19	0	56	
0	0	0	0.00275898	18	0	53	
0	0	0	0.00287795	19	0	56	
0	0	0	0.00228405	15	0	44	
0	0	0	0.00269985	18	0	53	
0	0	0	0.00444913	29	0	86	
0	0	0	0.0031631	21	0	62	
0	0	0	0.00409102	27	0	80	
0	0	0	0.00373602	25	0	74	
0	0	0	0.00388288	26	0	77	
0	0	0	0.00387096	25	0	74	
0	0	0	0.00370407	24	0	71	
0	0	0	0.00563717	37	0	110	
0	0	0	0.0027349	18	0	53	
0	0	0	0.00358391	24	0	71	
0	0	0	0.00408196	27	0	80	
0	0	0	0.00482011	32	0	95	
0	0	0	0.00359082	24	0	71	
0	0	0	0.000277996	2	0	5	
0	0	0	0.00304008	21	0	62	
0	0	0	0.00323796	22	0	65	
0	0	0	0.00243092	16	0	47	
0	0	0	0.00344706	23	0	68	
0	0	0	0.00269485	18	0	53	
0	0	0	0.00225306	15	0	44	
0	0	0	0.00159001	11	0	32	
0	0	0	0.00114298	8	0	23	
0	0	0	0.00486016	32	0	95	
0	0	0	0.00290489	19	0	56	
0	0	0	0.000116825	1	0	2	
0	0	0	0.00302601	20	0	59	
0	0	0	0.00403309	27	0	80	
0	0	0	0.00381494	25	0	74	
0	0	0	0.00324988	20	0	59	
0	0	0	0.00542307	35	0	104	
0	0	0	0.004776	31	0	92	
0	0	0	0.00370812	25	0	74	
0	0	0	0.00159311	11	0	32	
0	0	0	0.000105858	1	0	2	
0	0	0	0.00507617	34	0	101	
0	0	0	0.00422788	28	0	83	
0	0	0	0.00689292	45	0	134	
0	0	0	0.00271511	18	0	53	
0	0	0	0.0040822	27	0	80	
0	0	0	0.000287056	2	0	5	
0	0	0	0.00585604	40	0	119	
0	0	0	0.0068872	37	0	110	
0	0	0	0.00568199	37	0	110	
0	0	0	0.00450611	30	0	89	
0	0	0	0.00287509	19	0	56	
